Producer,97017,42848791
Consumer,41791,83
Producer,92085,42835000
Consumer,91771,237917
Producer,74716,42876750
Producer,59061,42863208
Consumer,34700,125
Consumer,10063,41
Consumer,84342,84
Producer,78083,43102833
Consumer,63653,83
Producer,62282,43051750
Producer,58048,43040500
Consumer,69800,125
Consumer,59446,42
Producer,69478,43275833
Consumer,81081,42
Producer,22567,43263167
Producer,31285,43252333
Consumer,72509,83
Consumer,14181,42
Producer,74910,43295584
Consumer,46209,83
Producer,78897,43286667
Producer,35070,43276333
Consumer,57232,42
Consumer,46670,84
Consumer,13862,0
Producer,28014,43306459
Producer,41751,43225042
Consumer,57263,41
Producer,98747,43201875
Consumer,75525,84
Producer,86180,43641959
Consumer,81860,83
Producer,2772,43604000
Consumer,41705,84
Consumer,31664,83
Producer,26068,43559958
Consumer,25355,0
Producer,32263,43532667
Producer,46485,43546583
Consumer,61038,125
Producer,7937,43723750
Consumer,20277,83
Producer,49516,43725791
Consumer,62069,125
Producer,11282,43725875
Consumer,9552,83
Producer,92362,43977333
Consumer,67523,338084
Producer,73124,43956500
Consumer,77768,178458
Producer,65194,43973250
Consumer,54572,201917
Producer,13075,43975875
Consumer,49628,175375
Producer,4580,44042541
Consumer,5237,84
Producer,8657,44214459
Consumer,7192,83
Producer,56112,44496458
Consumer,7017,333
Producer,40522,44680750
Consumer,8802,593250
Consumer,12917,250
Consumer,35485,125
Producer,78977,44821458
Consumer,56749,84
Producer,594,44835000
Consumer,39475,83
Consumer,2039,42
Producer,10033,44933125
Producer,24592,44983250
Producer,17210,44963458
Producer,93602,44957667
Consumer,75895,208
Consumer,22160,935542
Producer,37890,44998292
Producer,33044,44984333
Consumer,68804,1603041
Producer,16180,44973875
Consumer,58138,780208
Producer,58767,44949542
Consumer,52638,353708
Producer,80488,44943958
Consumer,48083,385667
Producer,86527,44935459
Consumer,94948,1710292
Producer,79071,44938875
Consumer,32693,408208
Producer,35717,44954875
Consumer,69819,1404375
Producer,63605,44959958
Consumer,78351,1266208
Producer,43970,44947708
Consumer,70310,1255375
Producer,59490,45025791
Consumer,83635,1311084
Producer,34628,45031334
Consumer,33860,125
Producer,24574,45241917
Consumer,12516,83
Producer,82898,45488416
Consumer,10850,83
Consumer,78256,1775166
Producer,96056,45528167
Producer,42739,45491750
Consumer,7506,250
Consumer,95604,437583
Producer,87042,45529583
Consumer,59063,484500
Producer,81157,45472167
Consumer,64746,355250
Producer,4751,45484042
Consumer,49938,972209
Producer,4847,45466000
Consumer,31234,42
Producer,90050,45797541
Consumer,62733,83
Producer,34666,45718500
