Consumer,21206,0
Producer,39766,48507750
Producer,84535,48502458
Consumer,93824,12004750
Consumer,61620,125
Producer,19441,48539750
Producer,96118,48494041
Consumer,11622,83
Consumer,85385,12008042
Producer,39532,48522541
Producer,96175,48512833
Consumer,79016,4715542
Consumer,36418,0
Producer,73961,48529584
Producer,24417,48508917
Consumer,58962,11140000
Consumer,78971,0
Producer,40225,48568750
Producer,74808,48557000
Consumer,57251,755250
Producer,40440,48561167
Consumer,97868,10044334
Producer,24221,48538208
Consumer,10033,42
Producer,63402,48631167
Consumer,57170,42
Producer,48756,48645917
Consumer,52897,84
Producer,44794,48661625
Consumer,49028,42
Producer,69044,48892334
Consumer,20362,0
Producer,32897,48922459
Consumer,60547,798416
Producer,36621,48931000
Consumer,4257,41
Producer,39438,48939459
Consumer,76508,481042
Consumer,19683,41
Producer,78614,48952250
Producer,47978,48905584
Consumer,87830,850042
Producer,61848,48927875
Consumer,26857,0
Consumer,82606,2965084
Producer,17099,48954042
Producer,69853,48958750
Consumer,34422,276708
Consumer,15349,41
Producer,21670,48964459
Consumer,8167,0
Producer,27054,48963750
Producer,74854,48966041
Consumer,77410,202250
Consumer,4036,42
Producer,69088,48994792
Producer,25982,48977125
Consumer,60676,177375
Consumer,93817,8529584
Producer,82247,48973084
Producer,27808,48963167
Consumer,96791,385834
Producer,99586,48983458
Consumer,96801,13623833
Producer,61258,47728792
Consumer,58205,0
Producer,97374,47744791
Consumer,97666,0
Producer,30107,47751000
Consumer,32319,0
Producer,30063,47749791
Consumer,11553,0
Producer,33002,47799125
Consumer,71662,58042
Producer,41489,47783666
Consumer,32851,41
Producer,59925,47766917
Consumer,40483,84
Producer,7045,47759875
Consumer,4510,42
Producer,76253,47833750
Consumer,65234,89875
Producer,78381,47829709
Consumer,16642,0
Consumer,61900,110917
Producer,64603,47894750
Consumer,98609,148959
Producer,14942,47901000
Consumer,9590,42
Producer,11640,48160125
Consumer,24660,41
Producer,42302,48194291
Consumer,11746,0
Producer,30756,48453875
Consumer,44041,440667
Producer,81682,48431333
Consumer,75931,83
Producer,50891,48422333
Consumer,80349,528125
Producer,57327,48432625
Consumer,2099,0
Producer,83416,48440708
Consumer,80564,361375
Producer,52009,48457709
Consumer,64425,42
Producer,25342,48443916
Consumer,33783,116292
Producer,47699,48433542
Consumer,53180,42
Producer,9398,48779333
Consumer,23958,42
Producer,66380,48783708
Consumer,55415,1157958
Producer,40814,48782292
Consumer,40884,41
Producer,85628,48802125
Consumer,51792,195167
Producer,34211,48799416
Consumer,76427,641875
Producer,23056,48811125
Consumer,2562,0
Producer,62033,48828292
Consumer,68389,208833
Producer,94180,48855166
Consumer,88464,1145833
Producer,22187,48795791
Consumer,46925,339208
Producer,25515,48816459
Consumer,10085,0
Producer,3277,48949875
Consumer,15074,42
Producer,6761,49059375
Consumer,3904,0
Producer,42669,49096416
Consumer,46681,42
Producer,59127,49226041
Consumer,57129,373208
Producer,27331,49225333
Consumer,48689,381333
Producer,79949,49224750
Consumer,74865,358916
Producer,17429,49226459
Consumer,12825,41
Producer,53598,49293291
Consumer,61494,42
Producer,85240,49319958
Consumer,17617,42
Producer,34775,49388583
Consumer,57308,327333
Producer,60172,49398167
Consumer,33638,319750
Consumer,4555,41
Producer,60008,49390500
Consumer,99085,42
Producer,6691,49383834
Consumer,21901,42
Producer,12444,49397542
Consumer,1068,42
Producer,34296,49611958
Consumer,40367,41
Producer,81063,49689875
Consumer,66569,42
Producer,30327,49723709
Consumer,57572,1146500
Producer,39331,49757166
Consumer,15663,0
Producer,72635,49768375
Consumer,72145,1420708
Producer,65982,49771459
Consumer,88579,41
Producer,71492,49768917
Consumer,78490,392000
Producer,73055,49786958
Consumer,48729,42
Producer,88382,49946666
Consumer,4308,0
Consumer,86023,567625
Producer,20479,49999209
Producer,45988,50006375
Consumer,70827,618291
Producer,82902,50036875
Consumer,35286,598458
Producer,55169,50044459
Consumer,87433,1036542
Producer,13925,50047917
Consumer,7334,41
Producer,32434,50053500
Consumer,38474,0
Producer,5860,50238333
Consumer,38615,41
Producer,66150,50306375
Consumer,46308,84
Producer,53425,50420000
Consumer,75622,0
Producer,94632,50475167
Consumer,55946,41
Producer,93958,50511292
Consumer,96512,2070709
Producer,75583,50532333
Consumer,50067,0
Consumer,54898,794250
Producer,31674,50536541
Producer,77917,50520792
Consumer,52771,41
Consumer,43917,167
Producer,21470,50605000
Consumer,12891,42
Producer,95620,50613000
Consumer,79171,820375
Producer,21178,50602167
Consumer,21707,42
Producer,33474,50607833
Consumer,70272,84
Producer,48006,50623000
Consumer,26306,572917
Producer,18571,50639417
Producer,43171,50632041
Consumer,77022,1365083
Producer,54813,50673791
Consumer,37357,0
Producer,51943,51081250
Consumer,19765,42
Producer,22871,51090000
Consumer,46393,41
Producer,28255,51122833
Consumer,26454,863250
Producer,81350,51171333
Consumer,94132,2141625
Producer,32772,51194083
Consumer,41956,0
Producer,99625,51224208
Consumer,50246,829708
Producer,90221,51212917
Consumer,51928,876334
Producer,35513,51320875
Consumer,93592,2325708
Producer,30588,51327875
Consumer,583,41
Consumer,68652,1418834
Producer,5809,51386417
Producer,54534,51374084
Consumer,66119,42
Producer,11802,51405875
Consumer,8344,0
Producer,26340,51583542
Consumer,14639,0
Producer,10091,51658417
Consumer,46,41
Producer,18574,51783375
Consumer,34863,42
Producer,28946,51779541
Consumer,40173,458
Producer,67366,51829292
Consumer,42483,42
Producer,47723,51851125
Consumer,62146,639541
Consumer,3432,0
Producer,72039,51857875
Producer,89558,51839666
Consumer,94468,2071333
Consumer,48557,42
Producer,9356,51853416
Producer,42049,51841708
Consumer,67565,617625
Producer,72778,51883292
Consumer,81664,562375
Producer,65660,51884292
Consumer,51622,1264750
Consumer,17468,42
Producer,78074,51867042
Producer,81944,51858292
Consumer,55818,552958
Consumer,15746,42
Consumer,42163,525417
Producer,55850,51893416
Producer,42971,51874584
Producer,32000,51884084
Consumer,69533,595666
Consumer,93825,3559208
Producer,66831,51873625
Producer,51761,51868958
Consumer,76400,4290625
Producer,12027,51894208
Consumer,67934,1009250
Producer,50530,51890917
Consumer,41734,452459
Producer,43931,51903958
Consumer,9300,41
Producer,3585,52207708
Consumer,39800,41
Producer,90021,52297333
Consumer,86532,810583
Producer,81427,52283875
Consumer,54803,744834
Consumer,16247,41
Producer,66012,52281416
Producer,2078,52285625
Consumer,82655,1199125
Producer,93664,52319209
Consumer,26188,597584
Consumer,27140,83
Producer,55947,52308167
Producer,92125,52301625
Consumer,62996,1018708
Consumer,64996,620333
Producer,2914,52341750
Producer,60419,52335625
Consumer,55737,488166
Producer,20380,52371875
Consumer,93477,6124750
Producer,38706,52377916
Consumer,23105,0
Producer,50804,52549208
Consumer,26636,0
Producer,33139,52581209
Consumer,68744,613334
Producer,38711,52590875
Consumer,14038,41
Producer,63885,52638291
Consumer,39181,620875
Consumer,2615,0
Producer,11556,52637125
Producer,81437,52638958
Consumer,78681,41
Producer,92685,52722916
Consumer,63264,1003625
Producer,33979,52729584
Consumer,45406,441625
Producer,4995,52738417
Consumer,68887,1032459
Producer,32048,52740917
Consumer,22430,0
Producer,42764,52943166
Consumer,11492,605125
Consumer,40865,42
Producer,77851,52938416
Consumer,14391,41
Producer,39205,52941417
Consumer,74307,1190917
Producer,19995,52950875
Consumer,48889,42
Producer,16314,52953625
Producer,82233,52958958
Consumer,86310,1562375
Producer,69696,52827833
Consumer,70664,121875
Producer,52527,52806375
Consumer,68683,42
Producer,57782,52868459
Consumer,41780,41
Producer,19041,52881209
Consumer,46299,41
Producer,45851,52910916
Consumer,40947,42
Producer,98628,52925708
Consumer,92852,41
Producer,9744,52919875
Consumer,8246,0
Producer,24362,53258958
Consumer,29734,0
Producer,61435,53479667
Consumer,16651,42
Producer,78299,53490709
Consumer,78404,4630625
Producer,93380,53481792
Consumer,40907,42
Consumer,87075,1772500
Consumer,1558,41
Producer,68029,53485208
Producer,95934,53487708
Consumer,47823,0
Producer,27875,53474458
Consumer,40344,42
Consumer,45982,739208
Consumer,67371,729083
Producer,22293,53499458
Producer,62527,53511209
Producer,19158,53504500
Producer,60313,53517500
Consumer,45203,797000
Consumer,29216,805416
Consumer,62936,84
Producer,14511,53624792
Producer,60524,53619250
Producer,32802,53608125
Consumer,60795,688792
Consumer,71882,647584
Producer,22689,53612541
Producer,64142,53617750
Consumer,78907,626083
Producer,81369,53631417
Consumer,85686,613000
Producer,39562,53627542
Consumer,15207,0
Producer,77064,53631584
Consumer,13298,0
Consumer,14281,481208
Producer,96292,53656666
Consumer,66459,1262000
Producer,62906,53687584
Consumer,90578,592833
Producer,95439,53728875
Consumer,53185,1082583
Producer,56763,53720250
Consumer,17346,41
Consumer,77408,1574916
Producer,13492,53704792
Consumer,68843,41
Producer,88774,53703959
Consumer,74958,1050958
Producer,64675,53705416
Consumer,85136,83
Producer,81443,53693834
Consumer,61303,42
Producer,80446,53718833
Consumer,91341,42
Producer,64205,53739791
Consumer,72687,1109584
Producer,43086,53721167
Consumer,59288,489584
Producer,49422,53734750
Consumer,59057,119666
Producer,48044,53749500
Producer,67339,53778084
Consumer,97045,2837917
Producer,96804,53807042
Consumer,89999,41
Producer,48550,53841917
Consumer,65703,42
Producer,18343,53884167
Consumer,4608,42
Producer,58214,54036958
Consumer,21741,41
Producer,71099,54055625
Consumer,52533,42
Producer,72500,54069792
Consumer,95416,41
Producer,6222,54103542
Consumer,38931,0
Producer,30452,54194042
Consumer,1845,42
Producer,19475,54193708
Consumer,49268,41
Producer,24353,54204208
Consumer,2586,41
Consumer,31376,42
Producer,83907,54221292
Producer,10173,54202000
Consumer,94839,643458
Producer,21711,54219167
Consumer,17890,42
Producer,23299,54216708
Consumer,8311,41
Producer,32526,54274542
Consumer,29217,42
Producer,90409,54308250
Consumer,93045,815459
Producer,70893,54355292
Consumer,47233,306167
Producer,98258,54364791
Consumer,49651,269583
Producer,39207,54365625
Consumer,86811,950125
Producer,46760,54387750
Consumer,38363,41
Consumer,19371,42
Producer,99072,54575958
Producer,5062,54561375
Consumer,42582,42
Producer,75605,54552458
Consumer,3728,42
Consumer,84241,42
Producer,41335,54549000
Consumer,42936,41
Producer,22284,54547500
Consumer,53304,0
Producer,81721,54615291
Consumer,41521,42
Producer,5827,54620792
Consumer,56772,0
Producer,8888,54619875
Consumer,44277,0
Producer,64898,54695625
Consumer,21364,0
Producer,57498,54704209
Consumer,90240,42
Consumer,7883,42
Producer,66302,54714833
Consumer,41237,0
Producer,53180,54711333
Consumer,70128,145042
Producer,4644,54711125
Producer,33910,54733833
Consumer,4983,41
Producer,57603,54950667
Consumer,80774,503750
Producer,55122,54907959
Consumer,93785,566458
Producer,1317,54909625
Consumer,5195,42
Producer,55126,54909542
Consumer,48577,76042
Producer,79322,54905375
Consumer,72161,17834
Producer,66175,54913916
Consumer,75622,18792
Producer,30158,54899208
Consumer,33719,42
Producer,53826,54873250
Consumer,22172,0
Producer,61806,55177542
Consumer,91616,315833
Producer,61334,55177833
Consumer,61264,42
Producer,37080,55189500
Consumer,12933,41
Producer,42843,55195375
Consumer,51272,42
Producer,44959,55205375
Consumer,20259,42
Producer,37997,55144958
Consumer,73630,242292
Producer,65715,55071167
Consumer,64716,261666
Producer,78065,55082875
Consumer,8649,229125
Consumer,77784,42
Producer,50139,55035250
Consumer,29419,42
Producer,9240,55016125
Producer,78060,55039125
Consumer,56894,263792
Producer,69878,55065792
Consumer,79666,514000
Producer,11712,55069750
Consumer,15574,41
Producer,95200,55075709
Consumer,69835,42
Consumer,29760,298750
Producer,33968,55094625
Consumer,44841,41
Producer,33412,55077625
Producer,48606,55066833
Consumer,73896,896667
Consumer,4005,42
Producer,12068,55100042
